Time (msec),Engine Speed (rpm),A/F Correction #1 (%),A/F Learning #1 (%),Battery Voltage (V),Coolant Temperature (F),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Mass Airflow (g/s),Throttle Opening Angle (%),Knock Correction Advance (degrees),Engine Load (Calculated) (g/rev),Injector Duty Cycle (%),Ignition Total Timing (degrees),Intake Air Temperature (F),A/F Sensor #1 (AFR),Manifold Relative Pressure (psi),Intake VVT Advance Angle Right (degrees),Atmospheric Pressure (psi),Manifold Absolute Pressure (psi),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),Air Conditioning Switch (On/Off)
109443,725,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
109511,736,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.28,1.41,16.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
109583,740,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.42,16.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
109652,720,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.82,1,0,0
109716,716,-0.78,0.78,13.68,189,0.00,3.43,3.53,0.00,0.29,1.38,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
109788,718,-0.78,0.78,13.68,189,0.00,3.43,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
109854,712,-0.78,0.78,13.52,189,0.00,3.41,3.14,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
109927,720,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
109985,726,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.39,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110067,714,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.38,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
110134,704,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110201,695,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110267,695,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110342,702,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110407,700,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110479,692,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.30,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110549,695,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
110617,763,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
110686,707,-0.78,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
110749,704,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
110821,694,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.33,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
110891,700,-0.78,0.78,13.60,189,0.00,3.39,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
110958,768,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
111017,711,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
111097,721,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.38,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
111161,728,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.37,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
111225,721,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111304,724,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111368,722,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.40,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111445,732,-0.78,0.78,13.76,189,0.00,3.39,3.53,0.00,0.28,1.40,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111511,737,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.42,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111584,732,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.40,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111653,721,-0.78,0.78,13.76,189,0.00,3.39,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
111722,723,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.82,1,0,0
111783,714,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111857,726,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
111919,728,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.40,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
111999,725,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,17.00,93,14.81,-7.40,0,14.36,6.96,1,0,0
112062,722,0.00,0.78,13.76,189,0.00,3.41,3.14,0.00,0.28,1.39,17.00,93,14.81,-7.40,0,14.36,6.82,1,0,0
112126,722,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.81,-7.40,0,14.36,6.96,1,0,0
112205,716,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.40,16.50,93,14.81,-7.40,0,14.36,6.82,1,0,0
112268,718,0.00,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.38,17.00,93,14.81,-7.40,0,14.36,6.82,1,0,0
112332,719,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.38,17.00,93,14.81,-7.40,0,14.36,6.96,1,0,0
112412,718,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.81,-7.40,0,14.36,6.82,1,0,0
112482,702,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.35,17.00,93,14.81,-7.40,0,14.36,6.96,1,0,0
112547,699,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.35,17.00,93,14.81,-7.40,0,14.36,6.96,1,0,0
112620,704,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
112687,698,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
112747,700,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.30,1.32,17.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
112824,698,0.00,0.78,13.76,189,0.00,3.39,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
112896,706,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
112951,712,0.00,0.78,13.76,189,0.00,3.39,3.53,0.00,0.29,1.37,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113031,716,0.00,0.78,13.60,189,0.00,3.37,3.14,0.00,0.29,1.37,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113098,712,0.00,0.78,13.52,189,0.00,3.39,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113165,704,0.00,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
113231,697,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113308,761,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
113374,711,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.37,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113448,715,0.00,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113515,707,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113581,704,0.00,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
113648,694,0.00,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
113723,690,0.00,0.78,13.76,189,0.00,3.39,3.53,0.00,0.29,1.32,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
113787,694,0.00,0.78,13.60,189,0.00,3.41,3.14,0.00,0.30,1.31,17.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
113852,688,0.00,0.78,13.76,189,0.00,3.41,3.53,0.00,0.30,1.32,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
113930,700,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
113999,703,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
114064,717,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.38,16.50,93,14.70,-7.25,0,14.36,7.11,1,0,0
114131,722,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.39,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
114197,727,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.38,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
114273,723,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114346,718,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114413,708,0.00,0.78,13.60,189,0.00,3.39,3.53,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114478,718,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114552,726,0.00,0.78,13.52,189,0.00,3.41,3.53,0.00,0.29,1.39,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
114617,720,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114687,712,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
114759,704,0.00,0.78,13.68,189,0.00,3.39,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
114828,702,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
114892,697,0.00,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
114966,698,0.00,0.78,13.60,189,0.00,3.41,3.14,0.00,0.30,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
115034,694,0.00,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
115091,700,0.00,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
115163,698,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.59,-7.25,0,14.36,6.96,1,0,0
115240,697,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
115311,706,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.59,-7.25,0,14.36,7.11,1,0,0
115378,697,0.00,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.34,17.00,93,14.59,-7.25,0,14.36,7.11,1,0,0
115447,706,0.00,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.59,-7.25,0,14.36,6.96,1,0,0
115513,708,0.00,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.59,-7.25,0,14.36,7.11,1,0,0
115587,722,0.00,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.39,16.50,93,14.59,-7.25,0,14.36,7.11,1,0,0
115652,726,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.38,16.50,93,14.59,-7.25,0,14.36,6.96,1,0,0
115725,718,0.00,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.37,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
115789,714,0.00,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
115852,719,0.00,0.78,13.68,189,0.00,3.43,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
115931,718,-0.78,0.78,13.76,189,0.00,3.39,3.53,0.00,0.28,1.39,16.50,93,14.59,-7.40,0,14.36,6.96,1,0,0
115998,722,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
116058,723,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.38,17.00,93,14.59,-7.40,0,14.36,6.96,1,0,0
116139,718,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116203,709,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116264,708,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
116343,715,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116407,724,-0.78,0.78,13.68,189,0.00,3.43,3.53,0.00,0.29,1.39,17.00,93,14.59,-7.40,0,14.36,6.96,1,0,0
116470,725,-0.78,0.78,13.60,189,0.00,3.43,3.53,0.00,0.29,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116553,720,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
116617,713,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116685,713,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116756,722,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
116820,727,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.40,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116899,721,-0.78,0.78,13.68,189,0.00,3.43,3.14,0.00,0.29,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
116967,711,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117025,710,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117106,717,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117175,716,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.37,17.00,93,14.59,-7.40,0,14.36,6.96,1,0,0
117229,702,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117309,699,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117380,694,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.33,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117442,686,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
117515,690,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.30,1.32,17.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
117579,695,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.32,17.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
117654,698,-0.78,0.78,13.60,189,0.00,3.43,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
117722,698,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
117785,750,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
117864,688,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.30,1.32,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
117929,688,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.32,17.50,93,14.70,-7.25,0,14.36,7.11,1,0,0
118004,680,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.31,17.50,93,14.70,-7.25,0,14.36,7.11,1,0,0
118057,685,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.32,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
118135,695,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
118199,704,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
118263,714,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
118343,709,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
118415,711,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.28,1.37,16.50,93,14.70,-7.25,0,14.36,7.11,1,0,0
118486,709,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.37,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
118549,723,-0.78,0.78,13.76,189,0.00,3.39,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
118623,726,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.39,16.50,93,14.70,-7.25,0,14.36,6.96,1,0,0
118692,716,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
118755,713,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
118826,705,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.35,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
118898,714,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
118960,724,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119023,709,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
119103,706,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
119167,707,-0.78,0.78,13.68,189,0.00,3.43,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
119233,713,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119310,726,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119375,732,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.28,1.40,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119437,725,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119516,715,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.59,-7.40,0,14.36,6.96,1,0,0
119586,723,-0.78,0.78,13.68,189,0.00,3.43,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119658,717,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.40,16.50,93,14.70,-7.40,0,14.36,6.82,1,0,0
119727,724,-0.78,0.78,13.68,189,0.00,3.39,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
119784,722,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.39,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
119863,717,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.37,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
119934,710,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120000,720,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.28,1.38,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
120070,718,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
120141,722,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.28,1.39,16.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
120196,723,-0.78,0.78,13.68,189,0.00,3.39,3.14,0.00,0.28,1.39,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
120280,725,-0.78,0.78,13.68,189,0.00,3.39,3.14,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120347,718,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.28,1.38,17.00,93,14.70,-7.40,0,14.36,6.82,1,0,0
120417,702,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.28,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120486,767,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120541,709,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120621,702,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120694,692,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.33,17.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
120763,685,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.32,17.50,93,14.70,-7.40,0,14.36,6.96,1,0,0
120832,700,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.40,0,14.36,6.96,1,0,0
120900,706,-0.78,0.78,13.76,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
120967,704,-0.78,0.78,13.60,189,0.00,3.39,3.53,0.00,0.29,1.33,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121031,699,-0.78,0.78,13.76,189,0.00,3.39,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121105,705,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121174,759,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121238,702,-0.78,0.78,13.68,189,0.00,3.39,3.53,0.00,0.29,1.35,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121314,699,-0.78,0.78,13.60,189,0.00,3.39,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121381,696,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,6.96,1,0,0
121453,679,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.30,1.30,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121508,692,-0.78,0.78,13.68,189,0.00,3.41,3.14,0.00,0.30,1.33,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121587,702,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.30,1.35,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121659,708,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121729,697,-0.78,0.78,13.68,189,0.00,3.41,3.53,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121792,697,-0.78,0.78,13.68,189,0.00,3.39,3.14,0.00,0.29,1.34,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121858,705,-0.78,0.78,13.60,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121935,710,-0.78,0.78,13.76,189,0.00,3.41,3.53,0.00,0.29,1.36,17.00,93,14.70,-7.25,0,14.36,7.11,1,0,0
121997,708,-0.78,0.78,13.60,189,0.00,3.41,3.14,0.00,0.29,1.36,17.00,93,14.81,-7.25,0,14.36,7.11,1,0,0
