Time (msec),A/F Correction #1 (%),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Fuel Injector #1 Pulse Width (ms),Mass Airflow (g/s),Throttle Opening Angle (%),Knock Correction Advance (degrees),CL/OL Fueling* (status),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Closed Loop Fueling Target (2-byte)* (lambda),Closed Loop Fueling Target (4-byte)* (estimated AFR),Engine Load (4-Byte)* (g/rev),Feedback Knock Correction (1-byte)** (degrees),Feedback Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (4-byte)* (ms),IAM (1-byte)** (multiplier),IAM (4-byte)* (multiplier),Primary Open Loop Map Enrichment (4-byte)* (estimated AFR)
850831,0.00,13.84,190,762,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4158,0.5000,0.5000,14.70
850935,0.00,13.76,190,767,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4170,0.5000,0.5000,14.70
851038,0.00,13.76,190,764,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4127,0.5000,0.5000,14.70
851142,0.00,13.76,190,772,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4105,0.5000,0.5000,14.70
851247,0.00,13.76,190,771,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4080,0.5000,0.5000,14.70
851350,0.00,13.76,190,758,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4000,0.5000,0.5000,14.70
851454,0.00,13.76,190,763,0.27,2.05,3.44,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4087,0.5000,0.5000,14.70
851559,0.00,13.76,190,766,0.27,2.05,3.44,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4127,0.5000,0.5000,14.70
851662,0.00,13.68,190,760,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4107,0.5000,0.5000,14.70
851767,0.00,13.76,190,756,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4127,0.5000,0.5000,14.70
851871,0.00,13.84,190,762,0.27,2.05,3.44,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4170,0.5000,0.5000,14.70
851975,0.00,13.76,190,750,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4185,0.5000,0.5000,14.70
852079,0.00,13.68,190,764,0.27,2.05,3.44,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4213,0.5000,0.5000,14.70
852182,0.00,13.76,190,762,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4198,0.5000,0.5000,14.70
852287,0.00,13.76,190,757,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4218,0.5000,0.5000,14.70
852390,0.00,13.76,190,760,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4223,0.5000,0.5000,14.70
852495,0.00,13.84,190,783,0.26,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4205,0.5000,0.5000,14.70
852599,0.00,13.76,190,768,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4098,0.5000,0.5000,14.70
852703,0.00,13.68,190,769,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4027,0.5000,0.5000,14.70
852807,0.00,13.76,190,767,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4078,0.5000,0.5000,14.70
852910,0.00,13.68,190,765,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4020,0.5000,0.5000,14.70
853015,-0.78,13.76,190,755,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4038,0.5000,0.5000,14.70
853119,-0.78,13.84,190,772,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4060,0.5000,0.5000,14.70
853223,0.00,13.76,190,758,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4015,0.5000,0.5000,14.70
853327,-0.78,13.76,190,761,0.27,2.05,3.44,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4040,0.5000,0.5000,14.70
853431,-0.78,13.76,190,774,0.27,2.05,3.44,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4027,0.5000,0.5000,14.70
853535,0.00,13.84,190,761,0.27,2.05,3.44,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4015,0.5000,0.5000,14.70
853639,0.00,13.84,190,765,0.27,2.05,3.42,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4030,0.5000,0.5000,14.70
853743,0.00,13.76,190,770,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4002,0.5000,0.5000,14.70
853847,0.00,13.68,190,760,0.27,2.05,3.42,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.3980,0.5000,0.5000,14.70
853951,0.00,13.76,190,762,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3930,0.5000,0.5000,14.70
854055,0.00,13.76,190,775,0.26,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4022,0.5000,0.5000,14.70
854159,0.00,13.68,190,748,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4000,0.5000,0.5000,14.70
854262,0.00,13.76,190,741,0.28,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4035,0.5000,0.5000,14.70
854367,0.00,13.76,190,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4163,0.5000,0.5000,14.70
854471,0.00,13.68,190,757,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4185,0.5000,0.5000,14.70
854575,0.00,13.84,190,747,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4200,0.5000,0.5000,14.70
854678,0.00,13.76,190,750,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4223,0.5000,0.5000,14.70
854782,0.00,13.76,190,753,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4160,0.5000,0.5000,14.70
854887,0.00,13.68,190,752,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4238,0.5000,0.5000,14.70
854991,0.00,13.68,190,752,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4218,0.5000,0.5000,14.70
855095,0.00,13.76,190,758,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4190,0.5000,0.5000,14.70
855199,0.00,13.68,190,760,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4155,0.5000,0.5000,14.70
855303,0.00,13.84,190,752,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4118,0.5000,0.5000,14.70
855407,0.00,13.76,190,762,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4085,0.5000,0.5000,14.70
855511,0.00,13.60,190,752,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4070,0.5000,0.5000,14.70
855615,0.00,13.76,190,746,0.27,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4120,0.5000,0.5000,14.70
855719,0.00,13.76,190,743,0.27,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4143,0.5000,0.5000,14.70
855823,0.00,13.84,190,744,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4230,0.5000,0.5000,14.70
855927,0.00,13.76,190,742,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4273,0.5000,0.5000,14.70
856031,0.00,13.68,190,735,0.28,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4350,0.5000,0.5000,14.70
856135,0.00,13.76,190,742,0.27,2.05,3.39,3.14,0.00,8,14.90,1.00,14.69,0.27,0.00,0.00,1.4380,0.5000,0.5000,14.70
856239,0.00,13.68,192,744,0.28,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4395,0.5000,0.5000,14.70
856343,0.00,13.84,192,740,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4375,0.5000,0.5000,14.70
856447,0.00,13.76,192,757,0.27,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.27,0.00,0.00,1.4358,0.5000,0.5000,14.70
856551,0.00,13.76,190,763,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4267,0.5000,0.5000,14.70
856655,0.00,13.76,190,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4220,0.5000,0.5000,14.70
856759,0.00,13.68,190,776,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4133,0.5000,0.5000,14.70
856863,0.00,13.76,190,773,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4042,0.5000,0.5000,14.70
856967,0.00,13.84,190,776,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3987,0.5000,0.5000,14.70
857071,0.00,13.76,190,780,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3958,0.5000,0.5000,14.70
857175,0.00,13.76,190,778,0.26,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3913,0.5000,0.5000,14.70
857279,0.00,13.68,190,772,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3902,0.5000,0.5000,14.70
857383,0.00,13.84,190,777,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3920,0.5000,0.5000,14.70
857487,0.00,13.76,190,766,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3900,0.5000,0.5000,14.70
857591,0.00,13.76,190,766,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3925,0.5000,0.5000,14.70
857695,0.00,13.76,190,770,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3920,0.5000,0.5000,14.70
857799,0.00,13.68,190,764,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3945,0.5000,0.5000,14.70
857903,0.00,13.84,192,756,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3950,0.5000,0.5000,14.70
858007,0.00,13.76,192,761,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4007,0.5000,0.5000,14.70
858111,0.00,13.76,192,760,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4030,0.5000,0.5000,14.70
858215,-0.78,13.76,192,762,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4033,0.5000,0.5000,14.70
858319,0.00,13.60,192,764,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4005,0.5000,0.5000,14.70
858423,0.00,13.76,192,761,0.27,2.05,3.39,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4018,0.5000,0.5000,14.70
858527,0.00,13.76,192,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4022,0.5000,0.5000,14.70
858631,0.00,13.76,192,754,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4060,0.5000,0.5000,14.70
858735,0.00,13.76,192,764,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4040,0.5000,0.5000,14.70
858839,0.00,13.68,192,754,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4058,0.5000,0.5000,14.70
858944,0.00,13.76,192,755,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4093,0.5000,0.5000,14.70
859048,0.00,13.76,192,768,0.26,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4062,0.5000,0.5000,14.70
859152,0.00,13.76,192,760,0.26,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4002,0.5000,0.5000,14.70
859256,0.00,13.84,192,766,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3960,0.5000,0.5000,14.70
859360,0.00,13.68,192,760,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3980,0.5000,0.5000,14.70
859464,0.00,13.68,192,744,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4055,0.5000,0.5000,14.70
859568,0.00,13.84,192,734,0.28,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4110,0.5000,0.5000,14.70
859672,0.00,13.76,192,752,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4233,0.5000,0.5000,14.70
859776,0.00,13.84,192,746,0.28,2.05,3.42,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4258,0.5000,0.5000,14.70
859880,0.00,13.68,192,740,0.28,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4325,0.5000,0.5000,14.70
859984,0.00,13.76,192,745,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4363,0.5000,0.5000,14.70
860088,0.00,13.76,192,752,0.27,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4327,0.5000,0.5000,14.70
860192,0.00,13.76,192,750,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4295,0.5000,0.5000,14.70
860296,0.00,13.84,192,765,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4315,0.5000,0.5000,14.70
860400,0.00,13.68,192,776,0.26,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4160,0.5000,0.5000,14.70
860504,0.00,13.76,192,762,0.26,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4053,0.5000,0.5000,14.70
860608,0.00,13.76,192,758,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4053,0.5000,0.5000,14.70
860712,0.00,13.76,192,752,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4127,0.5000,0.5000,14.70
860816,0.00,13.84,192,744,0.28,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4205,0.5000,0.5000,14.70
860919,0.00,13.76,192,742,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4263,0.5000,0.5000,14.70
861024,0.00,13.76,192,745,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4287,0.5000,0.5000,14.70
861128,0.00,13.76,192,740,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4243,0.5000,0.5000,14.70
861232,0.00,13.76,192,745,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4325,0.5000,0.5000,14.70
861335,0.00,13.84,192,741,0.28,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4327,0.5000,0.5000,14.70
861440,0.00,13.76,192,754,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4333,0.5000,0.5000,14.70
861544,0.00,13.68,192,751,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.27,0.00,0.00,1.4327,0.5000,0.5000,14.70
861648,0.00,13.76,192,750,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4287,0.5000,0.5000,14.70
861752,0.00,13.68,192,767,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4225,0.5000,0.5000,14.70
861856,0.00,13.76,192,763,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4150,0.5000,0.5000,14.70
861960,0.00,13.76,192,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4138,0.5000,0.5000,14.70
862064,-0.78,13.76,192,757,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4138,0.5000,0.5000,14.70
862168,-0.78,13.76,192,760,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4175,0.5000,0.5000,14.70
862272,-0.78,13.68,192,757,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4153,0.5000,0.5000,14.70
862376,-0.78,13.68,192,767,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4140,0.5000,0.5000,14.70
862480,-0.78,13.76,192,768,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4100,0.5000,0.5000,14.70
862585,-0.78,13.76,192,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4105,0.5000,0.5000,14.70
862688,-0.78,13.68,192,764,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4107,0.5000,0.5000,14.70
862792,-0.78,13.76,192,770,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4143,0.5000,0.5000,14.70
862896,0.00,13.76,192,764,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4047,0.5000,0.5000,14.70
863000,0.00,13.76,192,765,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4000,0.5000,0.5000,14.70
863104,-0.78,13.84,192,770,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3973,0.5000,0.5000,14.70
863208,-0.78,13.68,192,765,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3987,0.5000,0.5000,14.70
863312,-0.78,13.76,192,759,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4015,0.5000,0.5000,14.70
863416,-0.78,13.68,192,754,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4033,0.5000,0.5000,14.70
863520,0.00,13.44,192,738,0.28,2.05,3.44,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.4133,0.5000,0.5000,14.70
863624,0.00,13.84,192,738,0.28,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4175,0.5000,0.5000,14.70
863728,0.00,13.76,192,739,0.28,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4338,0.5000,0.5000,14.70
863832,-0.78,13.76,192,736,0.28,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.27,0.00,0.00,1.4338,0.5000,0.5000,14.70
863936,-0.78,13.68,192,744,0.28,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.27,0.00,0.00,1.4440,0.5000,0.5000,14.70
864040,-0.78,13.76,192,752,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4378,0.5000,0.5000,14.70
864144,-0.78,13.84,192,768,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.27,0.00,0.00,1.4313,0.5000,0.5000,14.70
864248,-0.78,13.68,192,771,0.26,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4143,0.5000,0.5000,14.70
864352,-0.78,13.76,192,764,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4045,0.5000,0.5000,14.70
864456,-0.78,13.76,192,777,0.26,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3967,0.5000,0.5000,14.70
864560,-0.78,13.68,192,775,0.26,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3930,0.5000,0.5000,14.70
864664,-0.78,13.76,192,782,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3882,0.5000,0.5000,14.70
864768,-0.78,13.84,192,771,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3862,0.5000,0.5000,14.70
864872,-0.78,13.68,192,767,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3898,0.5000,0.5000,14.70
864976,-0.78,13.76,192,764,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3915,0.5000,0.5000,14.70
865080,-0.78,13.76,192,770,0.27,2.05,3.42,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.3945,0.5000,0.5000,14.70
865184,-0.78,13.76,192,769,0.27,2.05,3.42,3.14,0.00,8,14.60,1.00,14.69,0.26,0.00,0.00,1.3938,0.5000,0.5000,14.70
865288,-0.78,13.76,192,755,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3950,0.5000,0.5000,14.70
865392,-0.78,13.76,192,761,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4030,0.5000,0.5000,14.70
865496,-0.78,13.76,192,761,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4053,0.5000,0.5000,14.70
865600,-0.78,13.68,192,752,0.27,2.05,3.44,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4095,0.5000,0.5000,14.70
865704,-0.78,13.84,192,771,0.26,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4098,0.5000,0.5000,14.70
865809,-0.78,13.76,192,759,0.26,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3975,0.5000,0.5000,14.70
865912,-0.78,13.76,192,748,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3930,0.5000,0.5000,14.70
866016,-0.78,13.76,192,760,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4047,0.5000,0.5000,14.70
866120,-0.78,13.68,192,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4013,0.5000,0.5000,14.70
866224,-0.78,13.76,192,766,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4005,0.5000,0.5000,14.70
866328,-0.78,13.76,192,773,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3995,0.5000,0.5000,14.70
866432,-0.78,13.76,192,770,0.26,2.05,3.39,3.14,0.00,8,15.10,1.00,14.69,0.26,0.00,0.00,1.3940,0.5000,0.5000,14.70
866536,-0.78,13.76,192,767,0.27,2.05,3.39,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3878,0.5000,0.5000,14.70
866640,-0.78,13.76,192,771,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3902,0.5000,0.5000,14.70
866744,-0.78,13.76,192,770,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3922,0.5000,0.5000,14.70
866849,-0.78,13.84,192,760,0.27,2.05,3.44,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3953,0.5000,0.5000,14.70
866952,-0.78,13.84,192,756,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.3945,0.5000,0.5000,14.70
867056,-0.78,13.76,192,756,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4025,0.5000,0.5000,14.70
867161,-0.78,13.68,192,750,0.27,2.05,3.39,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4075,0.5000,0.5000,14.70
867264,0.00,13.68,192,754,0.28,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4143,0.5000,0.5000,14.70
867369,0.00,13.76,192,758,0.27,2.05,3.42,3.14,0.00,8,14.70,1.00,14.69,0.26,0.00,0.00,1.4193,0.5000,0.5000,14.70
867472,0.00,13.76,192,753,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4205,0.5000,0.5000,14.70
867577,0.00,13.76,192,750,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4213,0.5000,0.5000,14.70
867680,0.00,13.76,192,762,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4245,0.5000,0.5000,14.70
867784,0.00,13.68,192,755,0.27,2.05,3.39,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4235,0.5000,0.5000,14.70
867889,0.00,13.84,192,755,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4198,0.5000,0.5000,14.70
867993,0.00,13.76,192,767,0.27,2.05,3.44,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4175,0.5000,0.5000,14.70
868096,0.00,13.68,192,766,0.27,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.4127,0.5000,0.5000,14.70
868200,0.00,13.76,192,779,0.27,2.05,3.42,3.14,0.00,8,14.90,1.00,14.69,0.26,0.00,0.00,1.4033,0.5000,0.5000,14.70
868305,0.00,13.76,192,780,0.26,2.05,3.42,3.14,0.00,8,14.80,1.00,14.69,0.26,0.00,0.00,1.3980,0.5000,0.5000,14.70
