Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
87638,10.16,0.00,14.70,14.36,13.92,135,0.31,1173,17.00,2.48,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.70
87707,10.94,0.00,14.70,14.36,13.84,135,0.31,1172,17.00,2.52,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.70
87779,10.94,0.00,14.70,14.36,14.00,135,0.30,1182,17.00,2.52,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.70
87845,10.94,0.00,14.70,14.36,13.92,135,0.31,1180,16.50,2.51,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.70
87914,10.94,0.00,14.70,14.36,14.00,135,0.30,1180,16.50,2.53,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.80
87983,10.16,0.00,14.59,14.36,13.92,135,0.30,1192,17.00,2.54,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.80
88052,10.16,0.00,14.59,14.36,13.92,135,0.31,1189,16.50,2.52,97,0,0.00,7.40,-6.96,6.05,6.67,0,1,0,14.80
88121,10.16,0.00,14.59,14.36,13.84,135,0.30,1187,16.50,2.55,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.60
88190,10.16,0.00,14.59,14.36,14.00,135,0.30,1199,16.50,2.54,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.50
88259,10.16,0.00,14.59,14.36,14.00,135,0.31,1181,16.50,2.52,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.50
88328,10.16,0.00,14.59,14.36,14.00,135,0.30,1178,17.00,2.54,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.50
88397,10.16,0.00,14.59,14.36,14.00,135,0.30,1196,17.00,2.52,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.60
88467,10.16,0.00,14.59,14.36,13.92,135,0.30,1185,16.50,2.54,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.60
88535,10.16,0.00,14.59,14.36,14.00,135,0.30,1188,17.00,2.53,97,0,0.00,7.40,-6.96,5.98,6.67,0,1,0,14.50
88604,10.16,0.00,14.59,14.36,13.92,135,0.31,1190,17.00,2.51,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.50
88673,10.16,0.00,14.59,14.36,14.08,135,0.30,1173,17.00,2.52,97,0,0.00,7.40,-6.96,6.01,6.67,0,1,0,14.50
88743,10.16,0.00,14.59,14.36,14.00,135,0.31,1172,17.00,2.50,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.50
88811,10.16,0.00,14.59,14.36,14.08,135,0.31,1178,17.00,2.49,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.60
88880,10.16,0.00,14.59,14.36,13.92,135,0.31,1161,17.00,2.49,97,0,0.00,7.40,-6.96,6.01,6.27,0,1,0,14.60
88949,10.16,0.00,14.59,14.36,13.92,135,0.30,1176,17.00,2.51,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.50
89019,10.16,0.00,14.59,14.36,14.00,135,0.31,1182,17.00,2.49,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.60
89087,10.16,0.00,14.59,14.36,13.92,135,0.31,1143,17.50,2.33,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.50
89156,10.16,0.00,14.59,14.36,13.92,135,0.31,1160,17.50,2.48,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.50
89225,10.16,0.00,14.59,14.36,13.92,135,0.31,1158,17.00,2.45,97,0,0.00,7.55,-6.82,6.01,6.27,0,1,0,14.50
89294,10.16,0.00,14.59,14.36,13.76,135,0.31,1145,17.00,2.33,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.50
89364,10.16,0.00,14.70,14.36,13.92,135,0.31,1155,17.00,2.46,97,0,0.00,7.55,-6.82,5.98,6.27,0,1,0,14.50
89433,10.16,0.00,14.70,14.36,13.92,135,0.31,1165,17.00,2.45,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.60
89501,10.16,0.00,14.70,14.36,13.92,135,0.31,1150,17.00,2.35,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.50
89571,10.16,0.00,14.59,14.36,14.08,135,0.31,1152,17.50,2.46,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.50
89639,10.16,0.00,14.59,14.36,13.92,135,0.31,1154,17.00,2.44,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.60
89708,10.16,0.00,14.59,14.36,14.00,135,0.31,1144,17.00,2.32,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.60
89777,10.16,0.00,14.59,14.36,13.92,135,0.31,1155,17.00,2.46,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.60
89846,10.16,0.00,14.59,14.36,14.00,135,0.31,1160,17.00,2.45,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.50
89915,10.16,0.00,14.59,14.36,13.92,135,0.31,1139,17.00,2.45,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.50
89985,10.16,0.00,14.70,14.36,14.00,135,0.31,1153,17.00,2.46,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.50
90053,10.16,0.00,14.70,14.36,13.92,135,0.31,1158,17.00,2.43,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.60
90122,10.16,0.00,14.70,14.36,14.00,135,0.31,1137,17.00,2.43,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.60
90191,10.16,0.00,14.70,14.36,14.00,135,0.31,1142,17.00,2.45,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.60
90261,10.16,0.00,14.70,14.36,13.92,135,0.31,1162,17.00,2.59,97,0,0.00,7.69,-6.67,5.98,6.67,0,1,0,14.60
90329,10.16,0.00,14.70,14.36,13.92,135,0.31,1152,17.00,2.46,97,0,0.00,7.69,-6.67,5.95,6.67,0,1,0,14.80
90398,10.16,0.00,14.70,14.36,14.00,135,0.31,1154,17.00,2.48,97,0,0.00,7.69,-6.67,5.95,6.67,0,1,0,14.70
90467,10.16,0.00,14.70,14.36,14.00,135,0.31,1155,17.00,2.59,97,0,0.00,7.69,-6.67,5.95,6.67,0,1,0,14.70
90536,10.16,0.00,14.70,14.36,13.84,135,0.31,1148,17.00,2.45,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.70
90605,10.16,0.00,14.70,14.36,13.92,135,0.31,1154,17.00,2.47,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
90675,10.16,0.00,14.70,14.36,13.92,135,0.31,1162,17.00,2.59,97,0,0.00,7.69,-6.67,5.98,6.67,0,1,0,14.80
90743,10.16,0.00,14.70,14.36,14.00,135,0.31,1150,16.50,2.45,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.70
90812,10.16,0.00,14.81,14.36,13.84,135,0.31,1161,17.00,2.49,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
90881,10.16,0.00,14.81,14.36,14.00,135,0.31,1164,17.00,2.46,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
90951,10.94,0.00,14.70,14.36,14.00,135,0.31,1158,16.50,2.47,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
91019,10.16,0.00,14.81,14.36,14.00,135,0.31,1165,17.00,2.50,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.80
91088,10.94,0.00,14.70,14.36,13.84,135,0.31,1167,17.00,2.47,97,0,0.00,7.55,-6.82,5.98,6.27,0,1,0,14.80
91157,10.94,0.00,14.70,14.36,14.00,135,0.31,1160,16.50,2.48,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
91227,10.94,0.00,14.70,14.36,14.00,135,0.31,1170,17.00,2.51,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.70
91295,10.94,0.00,14.70,14.36,13.76,135,0.31,1178,16.50,2.49,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.80
91364,10.94,0.00,14.70,14.36,13.92,135,0.30,1173,16.50,2.51,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.80
91434,10.94,0.00,14.70,14.36,14.00,135,0.31,1172,17.00,2.50,97,0,0.00,7.55,-6.82,5.98,6.27,0,1,0,14.80
91503,10.94,0.00,14.70,14.36,14.00,135,0.31,1168,17.00,2.47,97,0,0.00,7.55,-6.82,6.01,6.67,0,1,0,14.80
91571,10.94,0.00,14.70,14.36,13.92,135,0.31,1163,16.50,2.51,97,0,0.00,7.55,-6.82,6.01,6.27,0,1,0,14.80
91640,10.94,0.00,14.70,14.36,14.00,135,0.31,1178,17.00,2.51,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.70
91709,10.94,0.00,14.70,14.36,13.84,135,0.31,1180,16.50,2.50,97,0,0.00,7.55,-6.82,5.98,6.67,0,1,0,14.70
91778,10.94,0.00,14.70,14.36,14.00,135,0.30,1168,16.50,2.52,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.70
91847,10.94,0.00,14.59,14.36,13.92,135,0.30,1174,17.00,2.50,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.60
91916,10.94,0.00,14.59,14.36,13.92,135,0.30,1179,16.50,2.50,97,0,0.00,7.55,-6.82,5.95,6.67,0,1,0,14.60
91986,10.94,0.00,14.59,14.36,13.84,135,0.30,1165,16.50,2.51,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.60
92055,10.16,0.00,14.59,14.36,13.92,135,0.30,1177,17.00,2.51,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.60
92123,10.16,0.00,14.59,14.36,14.00,135,0.31,1179,17.00,2.49,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.60
92192,10.16,0.00,14.59,14.36,13.84,135,0.30,1163,16.50,2.51,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92261,10.16,0.00,14.59,14.36,14.00,135,0.30,1178,17.00,2.50,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92330,10.16,0.00,14.59,14.36,13.92,135,0.30,1173,17.00,2.50,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92400,10.16,0.00,14.59,14.36,14.00,135,0.31,1156,17.00,2.48,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.60
92468,10.16,0.00,14.59,14.36,14.00,135,0.31,1164,17.00,2.48,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.60
92537,10.16,0.00,14.59,14.36,14.00,135,0.31,1162,17.00,2.48,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.60
92606,10.16,0.00,14.59,14.36,14.00,135,0.30,1166,17.00,2.51,97,0,0.00,7.40,-6.96,5.98,6.27,0,1,0,14.50
92676,10.16,0.00,14.59,14.36,14.00,135,0.31,1168,17.00,2.48,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92744,10.16,0.00,14.59,14.36,14.00,135,0.31,1168,17.00,2.49,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92813,10.16,0.00,14.59,14.36,14.08,135,0.31,1154,17.00,2.48,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92882,10.16,0.00,14.59,14.36,14.00,135,0.31,1153,17.50,2.57,97,0,0.00,7.40,-6.96,5.95,6.27,0,1,0,14.50
92952,10.16,0.00,14.59,14.36,14.00,135,0.31,1151,17.00,2.46,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.50
93021,10.16,0.00,14.59,14.36,13.92,135,0.31,1140,17.50,2.45,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.50
93090,10.16,0.00,14.59,14.36,13.92,135,0.31,1146,17.50,2.42,97,0,0.00,7.55,-6.82,5.92,6.27,0,1,0,14.50
93159,10.16,0.00,14.59,14.36,14.00,135,0.31,1144,17.00,2.44,97,0,0.00,7.55,-6.82,5.95,6.27,0,1,0,14.50
